num_patches,max_attention,attention_entropy,attention_entropy_norm,effective_patch_num,effective_patch_ratio,epoch,split,case_id
13542,0.00010961608495563269,9.501913070678711,0.9987766146659851,13241.018671385067,0.9777742335980703,1,train,1301976
8814,0.00016409701493103057,9.07473373413086,0.998969316482544,8654.613766154636,0.9819166968634714,1,train,1702036
14389,9.192201105179265e-05,9.568754196166992,0.9994291663169861,14237.82691978782,0.9894938438937952,1,train,1309254
11735,0.00012516182323452085,9.36163330078125,0.9990718364715576,11534.882329875976,0.982946939060586,1,train,1318125
10142,0.00014094878861214966,9.215688705444336,0.9990512728691101,9970.507087427592,0.9830908191113776,1,train,1310089
12798,0.00011873158655362204,9.448208808898926,0.9990656971931458,12577.957663465504,0.982806505974801,1,train,1725136
6235,0.00026170368073508143,8.729339599609375,0.9990164041519165,6128.396660818843,0.9829024315667751,1,train,1338051
10754,0.00013477260654326528,9.273832321166992,0.99900883436203,10564.165918929555,0.9823475840551938,1,train,1328177
11396,0.000127259103464894,9.333459854125977,0.9991909265518188,11230.792206045422,0.9855030015834874,1,train,1234152
10648,0.00014139885024633259,9.264298439025879,0.9990478754043579,10465.048988436885,0.9828182746465896,1,train,1734991
6092,0.00022567891573999077,8.709135055541992,0.9993577003479004,6025.022334135273,0.9890056359381604,1,train,1923943
16865,8.563399751437828e-05,9.724745750427246,0.9991523623466492,16595.629386490145,0.9840278319887427,1,train,1401669
12667,0.00011259520397288725,9.440197944641113,0.9993058443069458,12504.46639321733,0.9871687371293384,1,train,1406614
14777,0.00011180347792105749,9.5957670211792,0.999472975730896,14627.500215465656,0.9898829407501967,1,train,1405177
13911,0.00010403487976873294,9.53376579284668,0.9993009567260742,13728.03397674327,0.9868473852881368,1,train,1735982
13973,0.00010869796824408695,9.537961959838867,0.9992750287055969,13780.684261905582,0.9862366178992044,1,train,1607001
16820,0.00010668648610590026,9.718820571899414,0.9988178014755249,16434.305351694602,0.9770692836917124,1,train,1607145
13447,0.00010664478031685576,9.501230239868164,0.9994444251060486,13306.819552188806,0.9895753366690567,1,train,1608828
11470,0.00012091394455637783,9.343427658081055,0.9995653629302979,11378.264309058663,0.9920021193599532,1,train,1706099
4966,0.0002868870797101408,8.50466537475586,0.999329686164856,4910.216152333328,0.9887668450127524,1,train,1618445
17122,9.05606138985604e-05,9.740518569946289,0.9992203116416931,16867.14079745587,0.9851151032271855,1,train,1611939
18211,9.182433859677985e-05,9.801109313964844,0.9991160035133362,17897.63830790501,0.9827927246117737,1,train,1612403
12897,0.00013152799510862678,9.45108699798584,0.9985564351081848,12545.990384681214,0.9727836229108485,1,train,1618375
1128,0.001200144411996007,7.021882057189941,0.9991008639335632,1113.9572110085746,0.9875507189792329,1,train,1612231
10315,0.00015602904022671282,9.233955383300781,0.999199390411377,10164.833186598884,0.9854418988462321,1,train,1632169
14911,0.0001079868379747495,9.601339340209961,0.9991138577461243,14659.93298789501,0.9831622954795125,1,train,1517876
6524,0.00021351635223254561,8.776571273803711,0.9992403984069824,6438.418683099126,0.9868820789544951,1,train,1734888
7061,0.0002024927525781095,8.85716438293457,0.9994158148765564,6989.182828529183,0.9898290367553014,1,train,1604621
10902,0.00013462013157550246,9.288900375366211,0.9991608262062073,10736.703578168079,0.9848379726809832,1,train,1634182
7024,0.0002035165234701708,8.852727890014648,0.9995077252388,6963.637893746966,0.9914063060573699,1,train,1641792
5938,0.0002639328595250845,8.682985305786133,0.9992930293083191,5865.492506759195,0.987789239939238,1,train,1642575
13309,0.00010922864748863503,9.485857963562012,0.9989113807678223,13044.40726954104,0.9801192628703163,1,train,1702464
2437,0.0006694480543956161,7.786235809326172,0.9984244108200073,2377.9858270688687,0.9757840898928473,1,train,1701978
13607,0.00010643648420227692,9.511616706848145,0.9992936253547668,13427.852050205542,0.986834133181858,1,train,1704542
10736,0.00013759694411419332,9.274213790893555,0.9992302656173706,10584.29002407667,0.985869040990748,1,train,1705772
14713,0.00010886456584557891,9.586543083190918,0.9989637732505798,14429.716694125053,0.9807460541103141,1,train,1705914
11617,0.00012895507097709924,9.354734420776367,0.9994134902954102,11491.370660059858,0.9891857329826855,1,train,1706495
14076,0.00010426527296658605,9.545012474060059,0.9992448091506958,13876.563621358358,0.9858314593178714,1,train,1407480
7138,0.00019368797075003386,8.867835998535156,0.9993968605995178,7063.056319977799,0.9895007453036984,1,train,1411733
8394,0.00017884679255075753,9.026328086853027,0.9990100264549255,8246.720515889578,0.9824541953644957,1,train,1317792
13483,0.00010893913713516667,9.502249717712402,0.9992707371711731,13296.83964222096,0.9861929572217578,1,train,1440950
10709,0.00014369198470376432,9.27062702178955,0.9991148710250854,10534.151903259204,0.9836727895470356,1,train,1503058
15359,9.710952144814655e-05,9.633073806762695,0.9993377923965454,15167.652557464035,0.9875416731209086,1,train,1503553
10806,0.00013497122563421726,9.279382705688477,0.9990875720977783,10629.493997894193,0.9836659261423462,1,train,1518792
12647,0.00010933152952929959,9.439569473266602,0.9994064569473267,12508.414254458614,0.9890420063618734,1,train,1523343
13483,0.00011351350258337334,9.499855995178223,0.9990189671516418,13235.401798425915,0.9816362677761563,1,train,1528409
17254,9.085095371119678e-05,9.747016906738281,0.9990997910499573,16955.584945240593,0.9827045870662219,1,train,1918330
13099,0.00012711421004496515,9.467718124389648,0.9986737370491028,12783.981938581353,0.9759509839362817,1,train,1328060
12122,0.00012565861106850207,9.395049095153809,0.9991780519485474,11939.050048837202,0.984907610034417,1,train,1434735
7845,0.00020151295757386833,8.957292556762695,0.9988471269607544,7685.709006015075,0.9796952206520172,1,train,1436278
19219,8.952592179412022e-05,9.853475570678711,0.9989679455757141,18832.57990866047,0.9798938502867199,1,train,1434920
13176,0.0001159885068773292,9.480107307434082,0.9993627071380615,13018.04064417817,0.9880115850165582,1,train,1503898
19748,8.437474025413394e-05,9.878684997558594,0.9987744092941284,19276.110004256654,0.9761044158525751,1,train,1534406
6652,0.00021183428179938346,8.796060562133789,0.9992488622665405,6566.159021504908,0.987095463244875,1,train,1621482
13898,0.00011187219934072345,9.530098915100098,0.9990144371986389,13641.760847907799,0.9815628758028349,1,train,1618337
11537,0.0001283663441427052,9.344482421875,0.9990557432174683,11337.37250695929,0.9826967588592606,1,train,1618478
9772,0.0001590216561453417,9.177815437316895,0.9989701509475708,9594.350338862412,0.9818205422495305,1,train,1619449
3312,0.0003917636931873858,8.099926948547363,0.9993361234664917,3277.3951080594775,0.9895516630614364,1,train,1624930
14796,0.00010984300752170384,9.592769622802734,0.9990270137786865,14524.102539845684,0.9816235833904896,1,train,1625431
13366,0.00011066436127293855,9.494874954223633,0.9994111657142639,13217.547492700432,0.9888932734326226,1,train,1429813
4359,0.00034119002521038055,8.374417304992676,0.9993340373039246,4310.630240392858,0.9889034733638122,1,train,1431102
12837,0.00011118123074993491,9.452699661254883,0.9992191195487976,12655.571852408979,0.9858667798090659,1,train,1435984
10154,0.00014009840379003435,9.216309547424316,0.9989904165267944,9969.315937673022,0.98181169368456,1,train,1436722
9674,0.00016071631398517638,9.168725967407227,0.9990768432617188,9518.559286933698,0.9839321156640167,1,train,1438901
6388,0.000254535349085927,8.7521390914917,0.9988545179367065,6261.696507692596,0.9802280068397927,1,train,1330466
3527,0.00039297068724408746,8.161334991455078,0.9991591572761536,3479.39142266776,0.986501679236677,1,train,1930973
11591,0.00012434528616722673,9.350284576416016,0.9991771578788757,11416.259345098439,0.9849244538951288,1,train,1400804
5974,0.0002311050775460899,8.688082695007324,0.9991846680641174,5890.773893969205,0.9860686129844669,1,train,1610138
17013,9.177455649478361e-05,9.732538223266602,0.9990561604499817,16713.357590261818,0.9823874443226837,1,train,1409259
10826,0.00013793320977129042,9.281000137329102,0.9990628361701965,10641.942555837135,0.9829985734192809,1,train,1410840
14921,9.778414096217602e-05,9.603598594665527,0.9992793202400208,14717.935690141403,0.9863907037156627,1,train,1410100
8744,0.00017434913024771959,9.069859504699707,0.9993098974227905,8635.231237156457,0.9875607544780943,1,train,1410496
9762,0.0001535149203846231,9.179727554321289,0.9992896914482117,9636.168317321775,0.9871100509446604,1,train,1415574
14924,9.937320282915607e-05,9.602808952331543,0.9991761445999146,14690.502873723242,0.9843542531307453,1,train,1428071
6862,0.0002234119747299701,8.823671340942383,0.9988585710525513,6725.686851906334,0.980135070228262,1,train,1428940
14196,0.00011036392243113369,9.552227020263672,0.9991121292114258,13963.754664390834,0.9836400862490021,1,train,1328201
11342,0.00013162463437765837,9.330418586730957,0.9993734955787659,11213.854623147485,0.9887016948639997,1,train,1328129
12561,0.00012378892279230058,9.428466796875,0.9989526867866516,12318.797699135097,0.9807179125177212,1,train,1631783
15286,9.227811824530363e-05,9.627336502075195,0.999236524105072,15071.012541142949,0.9859356627726644,1,train,1328197
15853,0.00010295832908013836,9.660082817077637,0.9988594055175781,15506.99404966473,0.9781741026723478,1,train,1731145
12325,0.00012092510587535799,9.411094665527344,0.9991198778152466,12126.492836279807,0.9838939420916679,1,train,1419106
12453,0.00011377008922863752,9.425378799438477,0.9995399117469788,12346.550981429817,0.9914519378005152,1,train,1830808
11135,0.0001330679951934144,9.313077926635742,0.9994879961013794,11029.860337824146,0.990557731281917,1,train,1505082
16438,8.985308522824198e-05,9.701520919799805,0.9993994235992432,16247.56175036656,0.9884147554670009,1,train,1629944
11374,0.00013594825577456504,9.325408935546875,0.9985355138778687,11072.483707518568,0.9734907427042877,1,train,1518924
8286,0.00016667242744006217,9.017291069030762,0.9994423389434814,8203.530856171265,0.9900471706699571,1,train,1925866
16147,9.513399709248915e-05,9.6798095703125,0.9990010261535645,15842.953621198365,0.9811701010217604,1,train,1435084
5906,0.00023866551055107266,8.676738739013672,0.9991955757141113,5825.113596598488,0.986304367862934,1,train,1426932
7547,0.000203014409635216,8.918344497680664,0.9988172054290771,7390.5070339406675,0.9792642154419859,1,train,1426774
14175,0.00010383062908658758,9.550492286682129,0.9990853667259216,13935.76434426832,0.9831227050630208,1,train,1427058
13070,0.00012975535355508327,9.46697998046875,0.9988294243812561,12780.923087624478,0.9778824091525997,1,train,1426596
13499,0.00011193630052730441,9.499314308166504,0.998837411403656,13214.97394407285,0.9789594743368286,1,train,1437027
4781,0.0003167840768583119,8.467203140258789,0.9993859529495239,4732.061290851696,0.9897639177686041,1,train,1436006
7931,0.00019626533321570605,8.973224639892578,0.9994086027145386,7844.740169656355,0.9891237132336849,1,train,1433889
11908,0.00013238481187727302,9.37178897857666,0.9985959529876709,11608.572694847964,0.9748549458219654,1,train,1434064
6192,0.00025231079780496657,8.724145889282227,0.999213457107544,6108.249162287069,0.9864743479145783,1,train,1420889
16123,9.72963243839331e-05,9.679769515991211,0.999150276184082,15863.273042895336,0.9838909038575536,1,train,1330102
10231,0.00013127522834111005,9.229256629943848,0.9995753765106201,10152.178463419452,0.9922958130602534,1,train,1408153
15191,9.160440095001832e-05,9.621161460876465,0.9992421865463257,14977.337502115466,0.9859349287153885,1,train,1616383
12905,0.00011300750338705257,9.459169387817383,0.9993448853492737,12747.811918627085,0.9878195984988055,1,train,1724469
9083,0.00016238249372690916,9.102048873901367,0.9986712336540222,8873.940624723979,0.9769834443161928,1,train,1707020
7823,0.00018655858002603054,8.95766544342041,0.9992015361785889,7713.880728486842,0.986051480057119,1,train,1723298
8824,0.0001563401601742953,9.078292846679688,0.9992364048957825,8705.997509548863,0.9866270976369971,1,train,1729836
10595,0.00014243790064938366,9.262918472290039,0.9994367957115173,10484.529744358306,0.9895733595430208,1,train,1640855
8029,0.00018265903054270893,8.979555130004883,0.9987476468086243,7854.193057352504,0.9782280554679915,1,train,1639521
5633,0.0002691938716452569,8.629088401794434,0.9991536736488342,5551.449837437899,0.9855227831418248,1,train,1809921
6217,0.00022599767544306815,8.728619575500488,0.9992647171020508,6138.8998060854,0.9874376397113399,1,train,1832551
13486,0.00011030301538994536,9.500289916992188,0.9990412592887878,13248.14192739184,0.9823625928660715,1,train,1833112
10775,0.00014384406676981598,9.273868560791016,0.998802900314331,10539.486680146842,0.9781426153268531,1,train,1708676
4714,0.0003214201715309173,8.451305389404297,0.9991739988327026,4649.680053701778,0.9863555480911705,1,train,1709516
8347,0.00018378628010395914,9.021903991699219,0.9991413354873657,8218.896613817515,0.9846527631265741,1,train,1717129
9388,0.00015934077964629978,9.13859748840332,0.9990609288215637,9229.20530336845,0.9830853540017522,1,train,1740148
5684,0.00025282686692662537,8.639201164245605,0.9992817640304565,5614.119842437449,0.9877058132367081,1,train,1737299
11925,0.00013160934031475335,9.378927230834961,0.9992046356201172,11749.911812752307,0.9853175524320593,1,train,1919248
9475,0.000155164030729793,9.149028778076172,0.9991936683654785,9337.85219828466,0.9855252979719957,1,train,1800039
10159,0.00015466690820176154,9.219228744506836,0.9992536306381226,10021.143685730925,0.9864301295138228,1,train,1802590
14020,0.00010405962530057877,9.541402816772461,0.9992839097976685,13833.233133422267,0.9866785401870376,1,train,1800145
13654,0.00011601490405155346,9.512986183166504,0.9990756511688232,13416.605310610836,0.98261354259637,1,train,1801603
16743,9.585650695953518e-05,9.71402359008789,0.998795747756958,16355.195262098046,0.9768377986082569,1,train,1842045
12450,0.00011392803571652621,9.424530029296875,0.9994754791259766,12328.891239226266,0.9902723886928728,1,train,1700425
14795,0.00010326862684451044,9.595680236816406,0.9993372559547424,14610.527555469189,0.9875314332861905,1,train,1706146
21756,7.196520891739056e-05,9.97767448425293,0.9990017414093018,21332.151054633323,0.9805180664935339,1,train,1709575
16543,9.191798744723201e-05,9.70613956451416,0.9992197751998901,16298.168810422654,0.9852003149623801,1,train,1623777
17897,8.755538146942854e-05,9.78394603729248,0.9991379380226135,17598.358140583066,0.9833133005857443,1,train,1628522
9432,0.0001803524501156062,9.140120506286621,0.9987168908119202,9217.70154700822,0.9772796381476061,1,train,1627770
16559,8.663383778184652e-05,9.708536148071289,0.9993669986724854,16358.860897561257,0.9879135755517396,1,train,1701088
16804,0.00010530110739637166,9.720105171203613,0.9990475177764893,16491.25122165957,0.9813884326148281,1,train,1632024
19225,7.96863969299011e-05,9.855676651000977,0.9991595149040222,18912.85789949124,0.983763739895513,1,train,1633007
10439,0.00013571043382398784,9.247506141662598,0.9993733763694763,10319.487850369891,0.9885513794779089,1,train,1637625
9727,0.00016247011080849916,9.165542602539062,0.9981358051300049,9405.780210208197,0.9669764788946434,1,train,1632515
20031,7.555585034424439e-05,9.897562026977539,0.9992454051971436,19735.551571080476,0.985250440371448,1,train,1637858
16867,8.639675070298836e-05,9.724613189697266,0.9991266131401062,16589.00110580101,0.9835181778502999,1,train,1638866
15231,9.384546865476295e-05,9.625905990600586,0.9994619488716125,15076.335881908743,0.9898454390328109,1,train,1637859
8577,0.00017038118676282465,9.050277709960938,0.9992754459381104,8466.047740643264,0.9870639781559127,1,train,1706275
11020,0.00014148998889140785,9.298967361450195,0.9990867376327515,10836.736934000111,0.9833699577132587,1,train,1707353
11160,0.00013409902749117464,9.312530517578125,0.9991887807846069,10993.92013924885,0.985118292047388,1,train,1904645
20125,7.74558138800785e-05,9.89909553527832,0.9989280700683594,19710.55544162973,0.9794064815716637,1,train,1903106
12583,0.00012680896907113492,9.429793357849121,0.9989080429077148,12334.20433294277,0.9802276351381046,1,train,1901876
7409,0.00022475747391581535,8.90096664428711,0.9989356398582458,7268.933190887108,0.9810950453350126,1,train,1930003
4992,0.00031057148589752614,8.503868103027344,0.9986233115196228,4876.549461304654,0.9768728888831438,1,train,1929136
13101,0.0001086829652194865,9.47561264038086,0.9994903802871704,12975.65605941506,0.9904324906049202,1,train,1928673
9833,0.00015187612734735012,9.185222625732422,0.9990997314453125,9674.016352337341,0.9838316233435718,1,train,1636344
11736,0.00012442836305126548,9.364377975463867,0.9993555545806885,11596.767719969002,0.9881363087908148,1,train,1641093
8395,0.00017056822252925485,9.02946662902832,0.9993442296981812,8297.546178363464,0.9883914447127413,1,train,1734705
8226,0.0001695680693956092,9.008379936218262,0.9992595911026001,8118.7814098338185,0.986965889841213,1,train,1740419
10219,0.00014806589751970023,9.222970008850098,0.9990214109420776,10041.607045778212,0.9826408695350045,1,train,1805825
13109,0.00011632106907200068,9.473161697387695,0.9991675615310669,12905.607725695154,0.9844845316725268,1,train,1814670
14435,0.00011808193085016683,9.567456245422363,0.9989606142044067,14150.817675354254,0.9803129667720301,1,train,1821568
10149,0.00014155535609461367,9.21799087524414,0.9992260932922363,10007.884143004316,0.9860955900092931,1,train,1830473
20414,7.648126484127715e-05,9.91578483581543,0.9991745948791504,20086.98876324357,0.9839810308241193,1,train,1840236
13886,0.00011781245120801032,9.528371810913086,0.9989239573478699,13607.218996709451,0.9799235918701895,1,train,1612521
11634,0.00014600805297959596,9.34781265258789,0.9985179901123047,11314.624994545986,0.9725481343085771,1,train,1728790
7853,0.00020158561528660357,8.96196460723877,0.9992544651031494,7749.410302373647,0.9868089013591809,1,train,1841195
7292,0.00021386891603469849,8.88551139831543,0.9989857077598572,7162.106823553297,0.982186892972202,1,train,1841143
9092,0.0001691008947091177,9.104454040527344,0.9988265037536621,8900.78908790179,0.9789693233503949,1,train,1909993
19655,7.812142575858161e-05,9.878133773803711,0.9991954565048218,19345.760020381895,0.984266599866797,1,train,1716026
18452,8.542449359083548e-05,9.809282302856445,0.9986107349395752,17964.572958693847,0.9735840536903234,1,train,1912261
12665,0.0001270102511625737,9.440017700195312,0.9993034601211548,12502.284701859084,0.9871523649316292,1,train,1911518
18038,8.457146032014862e-05,9.793177604675293,0.999279797077179,17792.21034322502,0.9863737855208459,1,train,1520643
12742,0.00012422070722095668,9.443262100219727,0.999005913734436,12508.38010256877,0.9816653667060721,1,train,1426911
4526,0.00031271224725060165,8.4124174118042,0.9993850588798523,4479.419721434291,0.9897082901975898,1,train,1502783
15231,9.240832150680944e-05,9.625555992126465,0.9994255900382996,15066.090970986483,0.9891728035576445,1,train,1641142
13809,0.00011131998326163739,9.52547836303711,0.9992029666900635,13601.35316602011,0.9849629347541538,1,train,1607015
17065,9.228620183421299e-05,9.738247871398926,0.9993290901184082,16845.10019099185,0.9871139871662379,1,train,1612041
16251,9.310105087934062e-05,9.687126159667969,0.9990941286087036,15971.419665029925,0.9827961150101486,1,train,1617776
12580,0.0001203548745252192,9.432266235351562,0.9991952180862427,12389.715544785187,0.9848740496649593,1,train,1621584
13298,0.00011183727474417537,9.489580154418945,0.9993903040885925,13145.416101114883,0.98852580095615,1,train,1617984
12338,0.00012442405568435788,9.408578872680664,0.9987410306930542,12056.04855017544,0.9771477184450834,1,train,1519591
15457,0.00010133833711734042,9.638078689575195,0.999197781085968,15221.509702180434,0.9847648122003256,1,train,1518276
11576,0.00012696067278739065,9.350645065307617,0.9993540048599243,11438.42954359786,0.9881158900827454,1,train,1520463
11904,0.00012652156874537468,9.377392768859863,0.9992287755012512,11735.231010686535,0.9858224975375114,1,train,1526129
9247,0.00017853820463642478,9.124300003051758,0.9991508722305298,9104.251995743545,0.9845627766565962,1,train,1529736
9071,0.00015949676162563264,9.102826118469238,0.9989013671875,8896.694278865458,0.980784288266504,1,train,1532633
13976,0.00011497675586724654,9.53905963897705,0.9993675351142883,13809.618081573826,0.9880951689735136,1,train,1533101
7180,0.00020328520622570068,8.87165641784668,0.9991667866706848,7075.778201082957,0.985484429120189,1,train,1514418
6544,0.00022671489568892866,8.778129577636719,0.9990696907043457,6438.079085920717,0.9838140412470534,1,train,1514824
9363,0.0001763485197443515,9.132426261901855,0.9986773729324341,9142.703594139632,0.9764716003566839,1,train,1515311
10895,0.00013628345914185047,9.288522720336914,0.9991891980171204,10733.531527606996,0.9851795803218905,1,train,1517871
8831,0.000176234170794487,9.069355010986328,0.998165488243103,8546.04158827502,0.9677320335494305,1,train,1520444
13508,0.00011247804650338367,9.50298023223877,0.9991528391838074,13294.984865231512,0.9842304460491199,1,train,1520445
6514,0.000220412781345658,8.77441692352295,0.9991697072982788,6420.920993945956,0.985710929374571,1,train,1622515
16204,9.89060863503255e-05,9.687538146972656,0.9994351863861084,16028.87008457556,0.9891921799910861,1,train,1816593
20834,7.603536505484954e-05,9.935691833496094,0.999130129814148,20479.558725328494,0.9829873632201447,1,train,1622054
18599,8.154731767717749e-05,9.823297500610352,0.9992303848266602,18322.298873044725,0.9851227954752796,1,train,1716546
1724,0.00085826386930421,7.444292068481445,0.9989116787910461,1696.5144740054084,0.9840571194926963,1,train,1718419
17414,9.79021642706357e-05,9.756881713867188,0.9991655945777893,17134.848440650218,0.9839697048725289,1,train,1719671
13251,0.00011944355355808511,9.48379898071289,0.9991541504859924,13043.028225502618,0.9843052015321574,1,train,1721726
7566,0.00017882966494653374,8.926403999328613,0.999438464641571,7491.195351411902,0.9901130519973437,1,train,1729390
12103,0.00012018236157018691,9.395164489746094,0.9993571043014526,11961.025546696308,0.9882694824999015,1,train,1530005
11958,0.00012891602818854153,9.382101058959961,0.9992486834526062,11791.273436514053,0.9860573203306617,1,train,1531467
10884,0.00013585601118393242,9.286162376403809,0.9990439414978027,10696.162805802931,0.9827418968947934,1,train,1536309
14177,0.00011357395123923197,9.551955223083496,0.9992237091064453,13968.381201489132,0.9852847006763865,1,train,1536358
15604,0.0001046941542881541,9.645095825195312,0.9989449381828308,15292.404196096757,0.9800310302548549,1,train,1539416
14315,0.00010733219096437097,9.55998706817627,0.9990515112876892,14060.439426042436,0.9822172145331776,1,train,1543070
9581,0.00014977538376115263,9.159411430358887,0.9991136193275452,9430.10638399186,0.9842507445978353,1,train,1925713
13753,0.00011107755562989041,9.522530555725098,0.9993197321891785,13577.024215672434,0.9872045528737319,1,train,1602115
13562,0.00011215128324693069,9.507698059082031,0.9992297291755676,13368.317805773904,0.985718758720978,1,train,1639476
7762,0.00018669648852664977,8.948809623718262,0.9990861415863037,7636.938250794427,0.9838879477962417,1,train,1700730
21581,7.165101851569489e-05,9.971273422241211,0.9991688132286072,21229.201352105298,0.983698686442023,1,train,1718881
17343,8.21067878860049e-05,9.755887031555176,0.9994819164276123,17170.513400510896,0.9900543966159774,1,train,1731549
20959,7.217962411232293e-05,9.943418502807617,0.9993060827255249,20673.91916081059,0.9863981659817067,1,train,1828201
14408,0.00010155555355595425,9.570867538452148,0.9995121955871582,14274.670417327488,0.9907461422353893,1,train,1503793
11746,0.00013104412937536836,9.365106582641602,0.9993425011634827,11603.247099546048,0.9878466796821086,1,train,1721036
17046,9.58963209996e-05,9.734108924865723,0.999018669128418,16724.846731991904,0.981159611169301,1,train,1512461
10148,0.00016616361972410232,9.209823608398438,0.9983513951301575,9846.668597614229,0.9703063261346304,1,train,1519193
10420,0.00014455591735895723,9.24452018737793,0.9992474913597107,10278.342496363965,0.9864052299773478,1,train,1519496
15556,0.00010228133760392666,9.641453742980957,0.9988864660263062,15230.41254984912,0.9790699762052661,1,train,1521439
